company_name,stock_code,corp_code,market
세림B&G,340440,01416572,KOSDAQ
세명전기,017510,00133751,KOSDAQ
세미티에스,000170,01596221,KOSDAQ
세미파이브,490470,01627363,KOSDAQ
세보엠이씨,011560,00133876,KOSDAQ
세아메카닉스,396300,00534701,KOSDAQ
세운메디칼,100700,00362201,KOSDAQ
세원물산,024830,00173591,KOSDAQ
세종메디칼,258830,00959229,KOSDAQ
세종텔레콤,036630,00268002,KOSDAQ
세중,039310,00264671,KOSDAQ
세진티에스,067770,00406727,KOSDAQ
세코닉스,053450,00351630,KOSDAQ
세화피앤씨,252500,01169267,KOSDAQ
센서뷰,321370,01593668,KOSDAQ
센코,347000,01023318,KOSDAQ
셀레믹스,331920,01114586,KOSDAQ
셀레스트라,352770,01201970,KOSDAQ
셀로맥스사이언스,471820,01448544,KOSDAQ
셀루메드,049180,00310156,KOSDAQ
셀리드,299660,01235296,KOSDAQ
셀바스AI,108860,00666064,KOSDAQ
셀바스헬스케어,208370,01047451,KOSDAQ
셀바이오휴먼텍,318160,01288410,KOSDAQ
셀비온,308430,01275489,KOSDAQ
셀트리온제약,068760,00541349,KOSDAQ
셀피글로벌,068940,00308896,KOSDAQ
소노스퀘어,007720,00104810,KOSDAQ
소룩스,290690,00605522,KOSDAQ
소마젠,950200,01442115,KOSDAQ
소프트센,032680,00204226,KOSDAQ
소프트센우,032685,,KOSDAQ
소프트캠프,258790,01182408,KOSDAQ
손오공,066910,00306870,KOSDAQ
솔디펜스,215090,01063884,KOSDAQ
솔본,035610,00249982,KOSDAQ
솔브레인,357780,01489648,KOSDAQ
솔브레인홀딩스,036830,00247975,KOSDAQ
솔트룩스,304100,01050738,KOSDAQ
솔트웨어,328380,01390399,KOSDAQ
쇼박스,086980,00303794,KOSDAQ
수산아이앤티,050960,00577016,KOSDAQ
수성웹툰,084180,00243979,KOSDAQ
수젠텍,253840,01063954,KOSDAQ
슈어소프트테크,298830,01012640,KOSDAQ
슈프리마,236200,01124653,KOSDAQ
슈프리마에이치큐,094840,00599957,KOSDAQ
슈피겐코리아,192440,00917861,KOSDAQ
스마트레이더시스템,424960,01555215,KOSDAQ
스맥,099440,00580056,KOSDAQ
스모트로닉,066590,00301422,KOSDAQ
스코넥,276040,01290248,KOSDAQ
스타코링크,060240,00373571,KOSDAQ
스타플렉스,115570,00405959,KOSDAQ
스톤브릿지벤처스,330730,01305249,KOSDAQ
스톰테크,352090,01226270,KOSDAQ
스튜디오드래곤,253450,01168684,KOSDAQ
스튜디오미르,408900,01139965,KOSDAQ
스튜디오삼익,415380,01540815,KOSDAQ
스트라드비젼,475040,01370517,KOSDAQ
스페코,013810,00136165,KOSDAQ
스피어,347700,01336762,KOSDAQ
승일,049830,00135467,KOSDAQ
시공테크,020710,00170026,KOSDAQ
시그네틱스,033170,00158219,KOSDAQ
시너지이노베이션,048870,00475985,KOSDAQ
시노펙스,025320,00203023,KOSDAQ
시선AI,340810,01315042,KOSDAQ
시스웍,269620,01188378,KOSDAQ
시지메드텍,056090,00346610,KOSDAQ
시지트로닉스,429270,01284751,KOSDAQ
시큐레터,418250,01579570,KOSDAQ
시큐브,131090,00402110,KOSDAQ
신도기연,290520,00961570,KOSDAQ
신라섬유,001000,00135999,KOSDAQ
신라에스지,025870,00136004,KOSDAQ
신라젠,215600,00919966,KOSDAQ
신성델타테크,065350,00136226,KOSDAQ
신성에스티,416180,00761183,KOSDAQ
신스틸,162300,00958664,KOSDAQ
신신제약,002800,00136448,KOSDAQ
신영스팩10호,472220,01796858,KOSDAQ
신원종합개발,017000,00136925,KOSDAQ
신일제약,012790,00137058,KOSDAQ
신진에스엠,138070,00577380,KOSDAQ
신테카바이오,226330,01344336,KOSDAQ
신한제12호스팩,474660,01809569,KOSDAQ
신한제13호스팩,474930,01807747,KOSDAQ
신한제14호스팩,487360,01853214,KOSDAQ
신한제15호스팩,487830,01854408,KOSDAQ
신한제16호스팩,496070,01875146,KOSDAQ
신화인터텍,056700,00228350,KOSDAQ
신화콘텍,187270,00925189,KOSDAQ
신화프리텍,095190,00526951,KOSDAQ
신흥에스이씨,243840,00807379,KOSDAQ
실리콘투,257720,00982023,KOSDAQ
심텍,222800,01095722,KOSDAQ
심텍홀딩스,036710,00152127,KOSDAQ
심플랫폼,444530,01590980,KOSDAQ
싸이닉솔루션,234030,00874168,KOSDAQ
싸이맥스,160980,00659161,KOSDAQ
싸이버원,356890,01293953,KOSDAQ
싸이토젠,217330,01046391,KOSDAQ
썸에이지,208640,01049422,KOSDAQ
쎄노텍,222420,01091054,KOSDAQ
쎄니트,037760,00239596,KOSDAQ
쎄크,081180,00406222,KOSDAQ
쎄트렉아이,099320,00449254,KOSDAQ
쎌바이오텍,049960,00357430,KOSDAQ
쏘닉스,088280,00561723,KOSDAQ
쏠리드,050890,00364403,KOSDAQ
쓰리빌리언,394800,01506617,KOSDAQ
쓰리에이로직스,177900,00870065,KOSDAQ
씨메스로보틱스,475400,01588189,KOSDAQ
씨싸이트,109670,00492706,KOSDAQ
씨씨에스,066790,00249441,KOSDAQ
씨앤씨인터내셔널,352480,01226410,KOSDAQ
씨앤지하이테크,264660,00605328,KOSDAQ
씨앤투스,352700,00875237,KOSDAQ
씨어스,458870,01514227,KOSDAQ
씨에스베어링,297090,00765462,KOSDAQ
씨엑스아이,900120,00800084,KOSDAQ
씨엔알리서치,359090,01487446,KOSDAQ
씨엔플러스,115530,00660033,KOSDAQ
씨엠티엑스,388210,01529982,KOSDAQ
씨유메디칼,115480,00681249,KOSDAQ
씨유테크,376290,00575106,KOSDAQ
씨이랩,189330,00991298,KOSDAQ
씨젠,096530,00788773,KOSDAQ
씨큐브,101240,00520610,KOSDAQ
씨티씨바이오,060590,00362292,KOSDAQ
씨티케이,260930,01144028,KOSDAQ
씨피시스템,413630,01601222,KOSDAQ
아가방컴퍼니,013990,00138446,KOSDAQ
아고스,175140,00861997,KOSDAQ
아나패스,123860,00761952,KOSDAQ
아난티,025980,00161781,KOSDAQ
아리바이오랩,261780,01141599,KOSDAQ
아모그린텍,125210,00611912,KOSDAQ
아모센스,357580,01012987,KOSDAQ
아모텍,052710,00298447,KOSDAQ
아미노로직스,074430,00466428,KOSDAQ
아미코젠,092040,00545734,KOSDAQ
아바코,083930,00442145,KOSDAQ
아바텍,149950,00442048,KOSDAQ
아비코전자,036010,00138598,KOSDAQ
아세아텍,050860,00138747,KOSDAQ
아셈스,136410,00922304,KOSDAQ
아스타,246720,01157235,KOSDAQ
아스테라시스,450950,01590528,KOSDAQ
아스트,067390,00409681,KOSDAQ
아스플로,159010,00561732,KOSDAQ
아시아경제,127710,00665676,KOSDAQ
아시아종묘,154030,00867478,KOSDAQ
아우딘퓨쳐스,227610,01080687,KOSDAQ
아우토크립트,331740,01649620,KOSDAQ
아이디스,143160,00883980,KOSDAQ
아이디스홀딩스,054800,00359580,KOSDAQ
아이디피,332370,01213586,KOSDAQ
아이로보틱스,066430,00370200,KOSDAQ
아이비김영,339950,01414422,KOSDAQ
아이비젼웍스,469750,01516766,KOSDAQ
아이빔테크놀로지,460470,01678312,KOSDAQ
아이센스,099190,00550994,KOSDAQ
아이스크림미디어,461300,00657224,KOSDAQ
아이스크림에듀,289010,00983934,KOSDAQ
아이쓰리시스템,214430,00612489,KOSDAQ
아이씨디,040910,00298377,KOSDAQ
아이씨에이치,368600,01302853,KOSDAQ
아이씨티케이,456010,01373709,KOSDAQ
아이앤씨,052860,00365758,KOSDAQ
아이언디바이스,464500,01706794,KOSDAQ
아이에스티이,212710,01208751,KOSDAQ
아이에이,038880,00252269,KOSDAQ
아이엘,307180,01326279,KOSDAQ
아이엠바이오로직스,493280,01859500,KOSDAQ
아이엠비디엑스,461030,01497373,KOSDAQ
아이엠티,451220,01546101,KOSDAQ
아이오케이이엔엠,078860,00543204,KOSDAQ
아이윈,090150,00365624,KOSDAQ
아이즈비전,031310,00200910,KOSDAQ
아이지넷,462980,01728167,KOSDAQ
아이진,185490,00945457,KOSDAQ
아이컴포넌트,059100,00407285,KOSDAQ
아이퀘스트,262840,01146822,KOSDAQ
아이큐어,175250,00554352,KOSDAQ
아이크래프트,052460,00405719,KOSDAQ
아이텍,119830,00626011,KOSDAQ
아이톡시,052770,00346911,KOSDAQ
아이티센글로벌,124500,00620868,KOSDAQ
아이티센엔텍,010280,00138303,KOSDAQ
아이티센피엔에스,232830,01113499,KOSDAQ
아이티아이즈,372800,01429840,KOSDAQ
아이티엠반도체,084850,00579980,KOSDAQ
아이티켐,309710,00914341,KOSDAQ
아이패밀리에스씨,114840,00692254,KOSDAQ
아주IB투자,027360,00156895,KOSDAQ
아즈텍WB,032080,00201131,KOSDAQ
아진산업,013310,00139083,KOSDAQ
아진엑스텍,059120,00404288,KOSDAQ
아톤,158430,00595182,KOSDAQ
아틀라스링크,297570,01309795,KOSDAQ
아티스트스튜디오,200350,00990819,KOSDAQ
아티스트컴퍼니,321820,01116502,KOSDAQ
안국약품,001540,00139205,KOSDAQ
안랩,053800,00298270,KOSDAQ
안트로젠,065660,00631837,KOSDAQ
알리코제약,260660,00447007,KOSDAQ
알멕,354320,00229030,KOSDAQ
알비더블유,361570,01303029,KOSDAQ
알서포트,131370,00838962,KOSDAQ
알에스오토메이션,140670,00858124,KOSDAQ
알에프세미,096610,00516246,KOSDAQ
알에프텍,061040,00309831,KOSDAQ
알엔투테크놀로지,148250,00915508,KOSDAQ
알엔티엑스,123010,00615723,KOSDAQ
알지노믹스,476830,01596920,KOSDAQ
알체라,347860,01405451,KOSDAQ
알테오젠,196170,00989619,KOSDAQ
알톤,123750,00821607,KOSDAQ
알트,459550,01466373,KOSDAQ
알티캐스트,085810,00364254,KOSDAQ
알파AI,043100,00220109,KOSDAQ
알파칩스,117670,00605124,KOSDAQ
알피바이오,314140,01182259,KOSDAQ
압타머사이언스,291650,01265251,KOSDAQ
압타바이오,293780,01251595,KOSDAQ
애니플러스,310200,01335578,KOSDAQ
애드바이오텍,179530,01022902,KOSDAQ
애드포러스,397810,01551042,KOSDAQ
액토즈소프트,052790,00348034,KOSDAQ
액트로,290740,01141942,KOSDAQ
앤디포스,238090,00942131,KOSDAQ
앤로보틱스,138360,00808068,KOSDAQ
앤씨앤,092600,00537337,KOSDAQ
앱코,129890,01207716,KOSDAQ
앱클론,174900,00991191,KOSDAQ
앱토크롬,109960,00653194,KOSDAQ
앱튼,270520,01228515,KOSDAQ
야스,255440,00875307,KOSDAQ
양지사,030960,00139685,KOSDAQ
어보브반도체,102120,00591441,KOSDAQ
얼라인드,238120,01073678,KOSDAQ
에너토크,019990,00169215,KOSDAQ
에르코스,435570,01253636,KOSDAQ
에브리봇,270660,01201590,KOSDAQ
에스넷,038680,00264635,KOSDAQ
에스디생명공학,217480,01099667,KOSDAQ
에스디시스템,121890,00604815,KOSDAQ
에스바이오메딕스,304360,01258020,KOSDAQ
에스비비테크,389500,00567897,KOSDAQ
에스씨디,042110,00171867,KOSDAQ
에스아이리소스,065420,00120906,KOSDAQ
에스앤더블류,103230,00137012,KOSDAQ
에스앤디,260970,00560849,KOSDAQ
에스앤에스텍,101490,00411048,KOSDAQ
에스에너지,095910,00585538,KOSDAQ
에스에스알,275630,01250374,KOSDAQ
에스에이엠티,031330,00128661,KOSDAQ
에스에이티,060540,00379229,KOSDAQ
에스엘에스바이오,246250,01112700,KOSDAQ
에스엠,041510,00260930,KOSDAQ
에스엠씨지,460870,01142260,KOSDAQ
에스오에스랩,464080,01686427,KOSDAQ
에스와이,109610,00535481,KOSDAQ
에스와이스틸텍,365330,01135084,KOSDAQ
에스제이그룹,306040,01222432,KOSDAQ
에스지헬스케어,398120,01179866,KOSDAQ
에스케이증권제11호스팩,472230,01797440,KOSDAQ
에스케이증권제12호스팩,473000,01798722,KOSDAQ
에스케이증권제13호스팩,473950,01801822,KOSDAQ
에스켐,475660,01383779,KOSDAQ
에스코넥,096630,00573269,KOSDAQ
에스텍,069510,00306719,KOSDAQ
에스투더블유,488280,01803635,KOSDAQ
에스트래픽,234300,01014055,KOSDAQ
에스티아이,039440,00298340,KOSDAQ
에스티오,098660,00612188,KOSDAQ
에스티큐브,052020,00273110,KOSDAQ
에스티팜,237690,00871833,KOSDAQ
에스팀,458350,01379563,KOSDAQ
에스폴리텍,050760,00340272,KOSDAQ
에스프리즘,288620,01257872,KOSDAQ
에스피소프트,443670,01381391,KOSDAQ
에스피시스템스,317830,00624749,KOSDAQ
에스피지,058610,00220686,KOSDAQ
에쎈테크,043340,00203209,KOSDAQ
에어레인,163280,01663116,KOSDAQ
에이디테크놀로지,200710,00657002,KOSDAQ
에이럭스,475580,01641600,KOSDAQ
에이루트,096690,00608839,KOSDAQ
에이비엘바이오,298380,01256864,KOSDAQ
에이비온,203400,00977377,KOSDAQ
에이스침대,003800,00140052,KOSDAQ
에이스테크,088800,00556907,KOSDAQ
에이스토리,241840,00975290,KOSDAQ
에이아이코리아,364950,01307593,KOSDAQ
에이에스텍,453860,01538528,KOSDAQ
에이에프더블류,312610,01223219,KOSDAQ
에이엘티,172670,00493325,KOSDAQ
에이유브랜즈,481070,01803927,KOSDAQ
에이전트AI,060900,00367695,KOSDAQ
에이직랜드,445090,01540453,KOSDAQ
에이치브이엠,295310,01011368,KOSDAQ
에이치시티,072990,00527464,KOSDAQ
에이치엔에스하이텍,044990,00311216,KOSDAQ
에이치엘사이언스,239610,01011438,KOSDAQ
에이치엠넥스,036170,00232821,KOSDAQ
에이치엠씨제7호스팩,477340,01813377,KOSDAQ
에이치와이티씨,148930,00885906,KOSDAQ
에이치케이,044780,00235183,KOSDAQ
에이치피오,357230,01068737,KOSDAQ
에이텀,355690,01444380,KOSDAQ
에이테크솔루션,071670,00384887,KOSDAQ
에이텍,045660,00256502,KOSDAQ
에이텍모빌리티,224110,01099861,KOSDAQ
에이티넘인베스트,021080,00161462,KOSDAQ
에이팩트,200470,00667425,KOSDAQ
에이프로,262260,00604268,KOSDAQ
에이프릴바이오,397030,01375822,KOSDAQ
에임드바이오,000090,01781999,KOSDAQ
에치에프알,230240,01108442,KOSDAQ
에코글로우,159910,00896753,KOSDAQ
에코볼트,097780,00562360,KOSDAQ
에코심플렉스,038870,00287812,KOSDAQ
에코아이,448280,01218299,KOSDAQ
에코앤드림,101360,00619640,KOSDAQ
에코캡,128540,00870481,KOSDAQ
에코프로,086520,00536541,KOSDAQ
에코프로비엠,247540,01160363,KOSDAQ
에코프로에이치엔,383310,01566248,KOSDAQ
에코플라스틱,038110,00139153,KOSDAQ
에프알텍,073540,00442561,KOSDAQ
에프앤가이드,064850,00331016,KOSDAQ
에프에스티,036810,00223434,KOSDAQ
에프엔씨엔터,173940,00925295,KOSDAQ
에프엔에스테크,083500,00476036,KOSDAQ
에피소드컴퍼니,317530,01267222,KOSDAQ
엑사이엔씨,054940,00360577,KOSDAQ
엑세스바이오,950130,00956028,KOSDAQ
엑셀세라퓨틱스,373110,01492217,KOSDAQ
엑셈,205100,01042085,KOSDAQ
엑스게이트,356680,01372782,KOSDAQ
엑스큐어,070300,00683007,KOSDAQ
엑스페릭스,317770,01231786,KOSDAQ
엑스플러스,373200,01514698,KOSDAQ
엑시온그룹,069920,00426068,KOSDAQ
엑시콘,092870,00611736,KOSDAQ
엔바이오니아,317870,00964595,KOSDAQ
엔브이에이치코리아,067570,00146436,KOSDAQ
엔비티,236810,01051065,KOSDAQ
엔시스,333620,01310773,KOSDAQ
엔시트론,101400,00641393,KOSDAQ
엔알비,475230,01708163,KOSDAQ
엔에이치스팩31호,481890,01834194,KOSDAQ
엔에이치스팩33호,001300,00148328,KOSDAQ
엔에프씨,265740,01217829,KOSDAQ
엔젠바이오,354200,01397903,KOSDAQ
엔젤로보틱스,455900,01592049,KOSDAQ
엔젯,419080,01587056,KOSDAQ
엔지켐생명과학,183490,00606886,KOSDAQ
엔케이젠바이오텍코리아,182400,00977650,KOSDAQ
엔켐,348370,01011526,KOSDAQ
엔텔스,069410,00415707,KOSDAQ
엔투텍,227950,01105621,KOSDAQ
엔피,291230,01276901,KOSDAQ
엔피케이,048830,00108490,KOSDAQ
엘디티,096870,00540571,KOSDAQ
엘앤씨바이오,290650,01181515,KOSDAQ
엘앤케이바이오,156100,00918222,KOSDAQ
엘엠에스,073110,00494218,KOSDAQ
엘오티베큠,083310,00484682,KOSDAQ
엘컴텍,037950,00242712,KOSDAQ
엘케이켐,489500,01747977,KOSDAQ
엘티씨,170920,00866062,KOSDAQ
엠게임,058630,00397058,KOSDAQ
엠디바이스,226590,01022142,KOSDAQ
엠로,058970,00396925,KOSDAQ
엠브레인,169330,00877174,KOSDAQ
엠아이큐브솔루션,373170,01497142,KOSDAQ
엠아이텍,179290,00531829,KOSDAQ
엠에스씨,009780,00121154,KOSDAQ
엠에스오토텍,123040,00259545,KOSDAQ
엠에프씨,432980,01217795,KOSDAQ
엠엑스로보틱스,007820,00137915,KOSDAQ
엠엑스온,347890,00670766,KOSDAQ
엠오티,413390,01563922,KOSDAQ
엠젠솔루션,032790,00110884,KOSDAQ
엠케이전자,033160,00121686,KOSDAQ
엠투엔,033310,00143226,KOSDAQ
엠플러스,259630,00833064,KOSDAQ
엣지파운드리,105550,00766106,KOSDAQ
영림원소프트랩,060850,00532129,KOSDAQ
영우디에스피,143540,00569646,KOSDAQ
영화테크,265560,00659976,KOSDAQ
예림당,036000,00259934,KOSDAQ
예선테크,250930,01166109,KOSDAQ
예스24,053280,00362858,KOSDAQ
예스티,122640,00530556,KOSDAQ
오가노이드사이언스,476040,01626391,KOSDAQ
오가닉티코스메틱,900300,01169434,KOSDAQ
오공,045060,00220969,KOSDAQ
오늘이엔엠,192410,00623184,KOSDAQ
오디텍,080520,00529815,KOSDAQ
오로라,039830,00141556,KOSDAQ
오로스테크놀로지,322310,01016479,KOSDAQ
오르비텍,046120,00297989,KOSDAQ
오름테라퓨틱,475830,01658831,KOSDAQ
오리엔탈정공,014940,00141608,KOSDAQ
오리엔트정공,065500,00300405,KOSDAQ
오리콤,010470,00141671,KOSDAQ
오브젠,417860,01472930,KOSDAQ
오비고,352910,00494546,KOSDAQ
오상자이엘,053980,00226547,KOSDAQ
오상헬스케어,036220,00260657,KOSDAQ
오성첨단소재,052420,00350048,KOSDAQ
오션인더블유,052300,00349811,KOSDAQ
오스코텍,039200,00263654,KOSDAQ
오스테오닉,226400,01082348,KOSDAQ
오스템,031510,00175173,KOSDAQ
오아,342870,01428948,KOSDAQ
오에스피,368970,01491607,KOSDAQ
오이솔루션,138080,00571483,KOSDAQ
오킨스전자,080580,00543107,KOSDAQ
오텍,067170,00397289,KOSDAQ
오토앤,353590,01084294,KOSDAQ
오파스넷,173130,00867849,KOSDAQ
오픈놀,440320,01585155,KOSDAQ
오픈베이스,049480,00335076,KOSDAQ
오픈엣지테크놀로지,394280,01571107,KOSDAQ
온코닉테라퓨틱스,476060,01632912,KOSDAQ
온코크로스,382150,01423916,KOSDAQ
올리패스,244460,01070149,KOSDAQ
올릭스,226950,01113718,KOSDAQ
옴니시스템,057540,00265005,KOSDAQ
옵투스제약,131030,00831428,KOSDAQ
옵트론텍,082210,00327396,KOSDAQ
옵티시스,109080,00660291,KOSDAQ
옵티코어,380540,01506990,KOSDAQ
옵티팜,153710,00971726,KOSDAQ
와이랩,432430,01406265,KOSDAQ
와이바이오로직스,338840,01226234,KOSDAQ
와이솔,122990,00759294,KOSDAQ
와이씨,232140,01109539,KOSDAQ
와이씨켐,112290,00619507,KOSDAQ
와이어블,065530,00250137,KOSDAQ
와이엔텍,067900,00190756,KOSDAQ
와이엠,007530,00140858,KOSDAQ
와이엠씨,155650,00870861,KOSDAQ
와이엠텍,273640,01215618,KOSDAQ
와이엠티,251370,00602172,KOSDAQ
와이제이링크,209640,01023211,KOSDAQ
와이즈넛,096250,00351427,KOSDAQ
와이즈버즈,273060,01236532,KOSDAQ
와이지-원,019210,00139719,KOSDAQ
와이지엔터테인먼트,122870,00613318,KOSDAQ
와토스코리아,079000,00455875,KOSDAQ
우듬지팜,403490,01299106,KOSDAQ
우리기술,032820,00231044,KOSDAQ
우리기술투자,041190,00231664,KOSDAQ
우리넷,115440,00664048,KOSDAQ
우리로,046970,00296005,KOSDAQ
우리바이오,082850,00369107,KOSDAQ
우리산업,215360,01077577,KOSDAQ
우리산업홀딩스,072470,00359623,KOSDAQ
우리손에프앤지,073560,00413417,KOSDAQ
우리엔터프라이즈,037400,00155692,KOSDAQ
우리이앤엘하루틴,153490,00815095,KOSDAQ
우림피티에스,101170,00567222,KOSDAQ
우양,103840,00486875,KOSDAQ
우양에이치씨,101970,00450931,KOSDAQ
우원개발,046940,00363246,KOSDAQ
우정바이오,215380,01065013,KOSDAQ
우주일렉트로,065680,00390903,KOSDAQ
우진비앤지,018620,00103547,KOSDAQ
우진엔텍,457550,01030503,KOSDAQ
워트,396470,00866451,KOSDAQ
원바이오젠,307280,01326224,KOSDAQ
원익,032940,00210980,KOSDAQ
원익IPS,240810,01135941,KOSDAQ
원익QnC,074600,00468374,KOSDAQ
원익머트리얼즈,104830,00623661,KOSDAQ
원익큐브,014190,00128175,KOSDAQ
원익피앤이,217820,01020843,KOSDAQ
원익홀딩스,030530,00216647,KOSDAQ
원일특강,012620,00143907,KOSDAQ
원일티엔아이,136150,00488244,KOSDAQ
원준,382840,01459212,KOSDAQ
원텍,336570,01407909,KOSDAQ
원티드랩,376980,01441611,KOSDAQ
원풍,008370,00144012,KOSDAQ
원풍물산,008290,00144021,KOSDAQ
월덱스,101160,00580065,KOSDAQ
웨이버스,336060,01408999,KOSDAQ
웨이브일렉트로,095270,00526696,KOSDAQ
웨이비스,289930,01270749,KOSDAQ
웰크론,065950,00362159,KOSDAQ
웰크론한텍,076080,00487546,KOSDAQ
웰킵스하이텍,043590,00260611,KOSDAQ
웹스,196700,00864338,KOSDAQ
웹젠,069080,00405320,KOSDAQ
웹케시,053580,00323868,KOSDAQ
위너스일렉,479960,01137860,KOSDAQ
위닉스,044340,00293886,KOSDAQ
위더스제약,330350,00765851,KOSDAQ
위드텍,348350,00925587,KOSDAQ
위메이드,112040,00444329,KOSDAQ
위메이드맥스,101730,00643656,KOSDAQ
위메이드플레이,123420,00815767,KOSDAQ
위세아이텍,065370,00374738,KOSDAQ
위즈코프,038620,00264228,KOSDAQ
위지윅스튜디오,299900,01276327,KOSDAQ
위지트,036090,00258360,KOSDAQ
위츠,459100,01445440,KOSDAQ
윈스테크넷,136540,00868705,KOSDAQ
윈팩,097800,00536286,KOSDAQ
윈하이텍,192390,00910840,KOSDAQ
윙스풋,335870,01405585,KOSDAQ
윙입푸드,900340,01328639,KOSDAQ
유니셈,036200,00260569,KOSDAQ
유니슨,018000,00144243,KOSDAQ
유니온바이오메트릭스,203450,00408266,KOSDAQ
유니크,011320,00147152,KOSDAQ
유니테스트,086390,00540447,KOSDAQ
유니테크노,241690,00531865,KOSDAQ
유니트론텍,142210,00879020,KOSDAQ
유디엠텍,389680,01498576,KOSDAQ
유라클,088340,00407294,KOSDAQ
유라테크,048430,00201742,KOSDAQ
유바이오로직스,206650,00927558,KOSDAQ
유비벨록스,089850,00592653,KOSDAQ
유비온,084440,00531078,KOSDAQ
유비쿼스,264450,01203376,KOSDAQ
유비쿼스홀딩스,078070,00411385,KOSDAQ
유성티엔에스,024800,00173999,KOSDAQ
유신,054930,00144650,KOSDAQ
유아이디,069330,00400121,KOSDAQ
유아이엘,049520,00256380,KOSDAQ
유안타제15호스팩,473050,01798980,KOSDAQ
유안타제16호스팩,474490,01804476,KOSDAQ
유안타제17호스팩,493790,01872219,KOSDAQ
유에스티,263770,01196313,KOSDAQ
유일로보틱스,388720,01152586,KOSDAQ
유진기업,023410,00184667,KOSDAQ
유진로봇,056080,00234227,KOSDAQ
유진스팩10호,468760,01787072,KOSDAQ
유진스팩11호,488060,01854392,KOSDAQ
유진스팩12호,001050,01954832,KOSDAQ
유진테크,084370,00531014,KOSDAQ
유진테크놀로지,240600,01085026,KOSDAQ
유티아이,179900,00961774,KOSDAQ
유틸렉스,263050,01110678,KOSDAQ
육일씨엔에쓰,191410,00843900,KOSDAQ
윤성에프앤씨,372170,00925374,KOSDAQ
율촌,146060,00495633,KOSDAQ
이건홀딩스,039020,00184889,KOSDAQ
이글루,067920,00364847,KOSDAQ
이글벳,044960,00145473,KOSDAQ
이노뎁,303530,01264872,KOSDAQ
이노메트리,302430,01258710,KOSDAQ
이노스페이스,462350,01700587,KOSDAQ
이노시뮬레이션,274400,00965318,KOSDAQ
이노에이엑스,296640,01341630,KOSDAQ
이노인스트루먼트,215790,01065679,KOSDAQ
이노진,344860,01419135,KOSDAQ
이노테나,333050,01407158,KOSDAQ
이노테크,469610,01745173,KOSDAQ
이녹스,088390,00494476,KOSDAQ
이녹스첨단소재,272290,01237540,KOSDAQ
이니텍,053350,00353610,KOSDAQ
이닉스,452400,00338170,KOSDAQ
이랜시스,264850,01199189,KOSDAQ
이랜텍,054210,00206659,KOSDAQ
이렘,009730,00116426,KOSDAQ
이루온,065440,00390514,KOSDAQ
이뮨온시아,424870,01203659,KOSDAQ
이미지스,115610,00694942,KOSDAQ
이베스트스팩6호,478110,01815764,KOSDAQ
이브이첨단소재,131400,00533924,KOSDAQ
이삭엔지니어링,351330,01135640,KOSDAQ
이상네트웍스,080010,00454399,KOSDAQ
이수앱지스,086890,00526872,KOSDAQ
이스트소프트,047560,00273420,KOSDAQ
이스트에이드,239340,01128622,KOSDAQ
이씨에스,067010,00400060,KOSDAQ
이엔셀,456070,01544468,KOSDAQ
이엔에프테크놀로지,102710,00530185,KOSDAQ
이엘씨,041520,00137289,KOSDAQ
이엘피,063760,00374020,KOSDAQ
이엠넷,123570,00616290,KOSDAQ
이엠앤아이,083470,00475718,KOSDAQ
이엠텍,091120,00541163,KOSDAQ
이오테크닉스,039030,00246417,KOSDAQ
이오플로우,294090,01274310,KOSDAQ
이원컴포텍,088290,00409140,KOSDAQ
이지바이오,353810,01480568,KOSDAQ
이지스,261520,01211889,KOSDAQ
이지케어텍,099750,00490090,KOSDAQ
이지트로닉스,377330,01140837,KOSDAQ
이지홀딩스,035810,00242378,KOSDAQ
이크레더블,092130,00634728,KOSDAQ
이퓨쳐,134060,00788737,KOSDAQ
이화공영,001840,00145668,KOSDAQ
인바디,041830,00269922,KOSDAQ
인바이오,352940,00367871,KOSDAQ
인베니아,079950,00409371,KOSDAQ
인벤티지랩,389470,01516456,KOSDAQ
인산가,277410,01243161,KOSDAQ
인선이엔티,060150,00375931,KOSDAQ
인성정보,033230,00229021,KOSDAQ
인스웨이브,450520,01222113,KOSDAQ
인스피언,465480,01284876,KOSDAQ
인지디스플레,037330,00265421,KOSDAQ
인지소프트,100030,00641171,KOSDAQ
인카금융서비스,211050,01013694,KOSDAQ
인콘,083640,00475976,KOSDAQ
인크레더블버즈,064090,00390408,KOSDAQ
인크로스,216050,00819073,KOSDAQ
인탑스,049070,00226866,KOSDAQ
인터로조,119610,00604426,KOSDAQ
인터엠,017250,00145914,KOSDAQ
인터플렉스,051370,00369170,KOSDAQ
인텍플러스,064290,00479787,KOSDAQ
인텔리안테크,189300,00664181,KOSDAQ
인투셀,287840,01374443,KOSDAQ
인트론바이오,048530,00292434,KOSDAQ
인티큐브,070590,00470829,KOSDAQ
인포바인,115310,00491415,KOSDAQ
인포뱅크,039290,00243757,KOSDAQ
인피니트헬스케어,071200,00435969,KOSDAQ
인화정공,101930,00482426,KOSDAQ
일승,333430,01396676,KOSDAQ
일신바이오,068330,00385415,KOSDAQ
일월지엠엘,178780,00923826,KOSDAQ
일지테크,019540,00146560,KOSDAQ
일진파워,094820,00485177,KOSDAQ
잉글우드랩,950140,01165739,KOSDAQ
잉크테크,049550,00261656,KOSDAQ
자람테크놀로지,389020,01365038,KOSDAQ
